paragraph_id,word,bio_tag
216,size,O
216,and,O
216,"depth,",O
216,was,O
216,like,O
216,a,O
216,world,O
216,in,O
216,which,O
216,one,O
216,could,O
216,take,O
216,one's,O
216,staff,O
216,and,O
216,climb,O
216,"hills,",O
216,she,O
216,"thought,",O
216,and,O
216,go,O
216,down,O
216,into,O
216,"valleys,",O
216,and,O
216,to,O
216,her,O
216,pleasure,O
216,(for,O
216,it,O
216,brought,O
216,them,O
216,into,O
216,sympathy,O
216,momentarily),O
216,she,O
216,saw,O
216,that,O
216,Augustus,O
216,too,O
216,feasted,O
216,his,O
216,eyes,O
216,on,O
216,the,O
216,same,O
216,plate,O
216,of,O
216,"fruit,",O
216,plunged,O
216,"in,",O
216,broke,O
216,off,O
216,a,O
216,bloom,O
216,"there,",O
216,a,O
216,tassel,O
216,"here,",O
216,and,O
216,"returned,",O
216,after,O
216,"feasting,",O
216,to,O
216,his,O
216,hive.,O
216,That,O
216,was,O
216,his,O
216,way,O
216,of,O
216,"looking,",O
216,different,O
216,from,O
216,hers.,O
216,But,O
216,looking,O
216,together,O
216,united,O
216,them.,O
217,Now,O
217,all,O
217,the,O
217,candles,O
217,were,O
217,lit,O
217,"up,",O
217,and,O
217,the,O
217,faces,O
217,on,O
217,both,O
217,sides,O
217,of,O
217,the,O
217,table,O
217,were,O
217,brought,O
217,nearer,O
217,by,O
217,the,O
217,candle,O
217,"light,",O
217,and,O
217,"composed,",O
217,as,O
217,they,O
217,had,O
217,not,O
217,been,O
217,in,O
217,the,O
217,"twilight,",O
217,into,O
217,a,O
217,party,O
217,round,O
217,a,O
217,"table,",O
217,for,O
217,the,O
217,night,O
217,was,O
217,now,O
217,shut,O
217,off,O
217,by,O
217,panes,O
217,of,O
217,"glass,",O
217,"which,",O
217,far,O
217,from,O
217,giving,O
217,any,O
217,accurate,O
217,view,O
217,of,O
217,the,O
217,outside,O
217,"world,",O
217,rippled,O
217,it,O
217,so,O
217,strangely,O
217,that,O
217,"here,",O
217,inside,O
217,the,O
217,"room,",O
217,seemed,O
217,to,O
217,be,O
217,order,O
217,and,O
217,dry,O
217,land;,O
217,"there,",O
217,"outside,",O
217,a,O
217,reflection,O
217,in,O
217,which,O
217,things,O
217,waved,O
217,and,O
217,"vanished,",O
217,waterily.,O
218,Some,O
218,change,O
218,at,O
218,once,O
218,went,O
218,through,O
218,them,O
218,"all,",O
218,as,O
218,if,O
218,this,O
218,had,O
218,really,O
218,"happened,",O
218,and,O
218,they,O
218,were,O
218,all,O
218,conscious,O
218,of,O
218,making,O
218,a,O
218,party,O
218,together,O
218,in,O
218,a,O
218,"hollow,",O
218,on,O
218,an,O
218,island;,O
218,had,O
218,their,O
218,common,O
218,cause,O
218,against,O
218,that,O
218,fluidity,O
218,out,O
218,there.,O
218,Mrs.,O
218,"Ramsay,",O
218,who,O
218,had,O
218,been,O
218,"uneasy,",O
218,waiting,O
218,for,O
218,Paul,O
218,and,O
218,Minta,O
218,to,O
218,come,O
218,"in,",O
218,and,O
218,"unable,",O
218,she,O
218,"felt,",O
218,to,O
218,settle,O
218,to,O
218,"things,",O
218,now,O
218,felt,O
218,her,O
218,uneasiness,O
218,changed,O
218,to,O
218,expectation.,O
218,For,O
218,now,O
218,they,O
218,must,O
218,"come,",O
218,and,O
218,Lily,O
218,"Briscoe,",O
218,trying,O
218,to,O
218,analyse,O
218,the,O
218,cause,O
218,of,O
218,the,O
218,sudden,O
218,"exhilaration,",O
218,compared,O
218,it,O
218,with,O
218,that,O
218,moment,O
218,on,O
218,the,O
218,tennis,O
218,"lawn,",O
218,when,O
218,solidity,O
218,suddenly,O
218,"vanished,",O
218,and,O
218,such,O
218,vast,O
218,spaces,O
218,lay,O
218,between,O
218,them;,O
218,and,O
218,now,O
218,the,O
218,same,O
218,effect,O
218,was,O
218,got,O
218,by,O
218,the,O
218,many,O
218,candles,O
218,in,O
218,the,O
218,sparely,O
218,furnished,O
218,"room,",O
218,and,O
218,the,O
218,uncurtained,O
218,"windows,",O
218,and,O
218,the,O
218,bright,O
218,mask-like,O
218,look,O
218,of,O
218,faces,O
218,seen,O
218,by,O
218,candlelight.,O
218,Some,O
218,weight,O
218,was,O
218,taken,O
218,off,O
218,them;,O
218,anything,O
218,might,O
218,"happen,",O
218,she,O
218,felt.,O
218,They,O
218,must,O
218,come,O
218,"now,",O
218,Mrs.,O
218,Ramsay,O
218,"thought,",O
218,looking,O
218,at,O
218,the,O
218,"door,",O
218,and,O
218,at,O
218,that,O
218,"instant,",O
218,Minta,O
218,"Doyle,",O
218,Paul,O
218,"Rayley,",O
218,and,O
218,a,O
218,maid,O
218,carrying,O
218,a,O
218,great,O
218,dish,O
218,in,O
218,her,O
218,hands,O
218,came,O
218,in,O
218,together.,O
218,They,O
218,were,O
218,awfully,O
218,late;,O
218,they,O
218,were,O
218,horribly,O
218,"late,",O
218,Minta,O
218,"said,",O
218,as,O
218,they,O
218,found,O
218,their,O
218,way,O
218,to,O
218,different,O
218,ends,O
218,of,O
218,the,O
218,table.,O
219,"""I",O
219,lost,O
219,my,O
219,brooch--my,O
219,grandmother's,O
219,"brooch,""",O
219,said,O
219,Minta,O
219,with,O
219,a,O
219,sound,O
219,of,O
219,lamentation,O
219,in,O
219,her,O
219,"voice,",O
219,and,O
219,a,O
219,suffusion,O
219,in,O
219,her,O
219,large,O
219,brown,O
219,"eyes,",O
219,looking,O
219,"down,",O
219,looking,O
219,"up,",O
219,as,O
219,she,O
219,sat,O
219,by,O
219,Mr.,O
219,"Ramsay,",O
219,which,O
219,roused,O
219,his,O
219,chivalry,O
219,so,O
219,that,O
219,he,O
219,bantered,O
219,her.,O
220,How,O
220,could,O
220,she,O
220,be,O
220,such,O
220,a,O
220,"goose,",O
220,he,O
220,"asked,",O
220,as,O
220,to,O
220,scramble,O
220,about,O
220,the,O
220,rocks,O
220,in,O
220,jewels?,O
221,She,O
221,was,O
221,by,O
221,way,O
221,of,O
221,being,O
221,terrified,O
221,of,O
221,him--he,O
221,was,O
221,so,O
221,fearfully,O
221,"clever,",O
221,and,O
221,the,O
221,first,O
221,night,O
221,when,O
221,she,O
221,had,O
221,sat,O
221,by,O
221,"him,",O
221,and,O
221,he,O
221,talked,O
221,about,O
221,George,O
221,"Eliot,",O
221,she,O
221,had,O
221,been,O
221,really,O
221,"frightened,",O
221,for,O
221,she,O
221,had,O
221,left,O
221,the,O
221,third,O
221,volume,O
221,of,O
221,MIDDLEMARCH,O
221,in,O
221,the,O
221,train,O
221,and,O
221,she,O
221,never,O
221,knew,O
221,what,O
221,happened,O
221,in,O
221,the,O
221,end;,O
221,but,O
221,afterwards,O
221,she,O
221,got,O
221,on,O
221,"perfectly,",O
221,and,O
221,made,O
221,herself,O
221,out,O
221,even,O
221,more,O
221,ignorant,O
221,than,O
221,she,O
221,"was,",O
221,because,O
221,he,O
221,liked,O
221,telling,O
221,her,O
221,she,O
221,was,O
221,a,O
221,fool.,O
221,And,O
221,so,O
221,"tonight,",O
221,directly,O
221,he,O
221,laughed,O
221,at,O
221,"her,",O
221,she,O
221,was,O
221,not,O
221,frightened.,O
221,"Besides,",O
221,she,O
221,"knew,",O
221,directly,O
221,she,O
221,came,O
221,into,O
221,the,O
221,room,O
221,that,O
221,the,O
221,miracle,O
221,had,O
221,happened;,O
221,she,O
221,wore,O
221,her,O
221,golden,O
221,haze.,O
221,Sometimes,O
221,she,O
221,had,O
221,it;,O
221,sometimes,O
221,not.,O
221,She,O
221,never,O
221,knew,O
221,why,O
221,it,O
221,came,O
221,or,O
221,why,O
221,it,O
221,"went,",O
221,or,O
221,if,O
221,she,O
221,had,O
221,it,O
221,until,O
221,she,O
221,came,O
221,into,O
221,the,O
221,room,O
221,and,O
221,then,O
221,she,O
221,knew,O
221,instantly,O
221,by,O
221,the,O
221,way,O
221,some,O
221,man,O
221,looked,O
221,at,O
221,her.,O
221,"Yes,",O
221,tonight,O
221,she,O
221,had,O
221,"it,",O
221,tremendously;,O
221,she,O
221,knew,O
221,that,O
221,by,O
221,the,O
221,way,O
221,Mr.,O
221,Ramsay,O
221,told,O
221,her,O
221,not,O
221,to,O
221,be,O
221,a,O
221,fool.,O
221,She,O
221,sat,O
221,beside,O
221,"him,",O
221,smiling.,O
222,It,O
222,must,O
222,have,O
222,happened,O
222,"then,",O
222,thought,O
222,Mrs.,O
222,Ramsay;,O
222,they,O
222,are,O
222,engaged.,O
222,And,O
222,for,O
222,a,O
222,moment,O
222,she,O
222,felt,O
222,what,O
222,she,O
222,had,O
222,never,O
222,expected,O
222,to,O
222,feel,O
222,again--,O
222,jealousy.,O
222,For,O
222,"he,",O
222,her,O
222,"husband,",O
222,felt,O
222,it,O
222,too--Minta's,O
222,glow;,O
222,he,O
222,liked,O
222,these,O
222,"girls,",O
222,these,O
222,golden-reddish,O
222,"girls,",O
222,with,O
222,something,O
222,"flying,",O
222,something,O
222,a,O
222,little,O
222,wild,O
222,and,O
222,harum-scarum,O
222,about,O
222,"them,",O
222,who,O
222,didn't,O
222,"""scrape",O
222,their,O
222,hair,O
222,"off,""",O
222,"weren't,",O
222,as,O
222,he,O
222,said,O
222,about,O
222,poor,O
222,Lily,O
222,"Briscoe,",O
222,"""skimpy"".",O
222,There,O
222,was,O
222,some,O
222,quality,O
222,which,O
222,she,O
222,herself,O
222,had,O
222,"not,",O
222,some,O
222,"lustre,",O
222,some,O
222,"richness,",O
222,which,O
222,attracted,O
222,"him,",O
222,amused,O
222,"him,",O
222,led,O
222,him,O
222,to,O
222,make,O
222,favourites,O
222,of,O
222,girls,O
222,like,O
222,Minta.,O
222,They,O
222,might,O
222,cut,O
222,his,O
222,hair,O
222,from,O
222,"him,",O
222,plait,O
222,him,O
222,"watch-chains,",O
222,or,O
222,interrupt,O
222,him,O
222,at,O
222,his,O
222,"work,",O
222,hailing,O
222,him,O
222,(she,O
222,heard,O
222,"them),",O
222,"""Come",O
222,"along,",O
222,Mr.,O
222,Ramsay;,O
222,it's,O
222,our,O
222,turn,O
222,to,O
222,beat,O
222,them,O
222,"now,""",O
222,and,O
222,out,O
222,he,O
222,came,O
222,to,O
222,play,O
222,tennis.,O
223,But,O
223,indeed,O
223,she,O
223,was,O
223,not,O
223,"jealous,",O
223,"only,",O
223,now,O
223,and,O
223,"then,",O
223,when,O
223,she,O
223,made,O
223,herself,O
223,look,O
223,in,O
223,her,O
223,"glass,",O
223,a,O
223,little,O
223,resentful,O
223,that,O
223,she,O
223,had,O
223,grown,O
223,"old,",O
223,"perhaps,",O
223,by,O
223,her,O
223,own,O
223,fault.,O
223,(The,O
223,bill,O
223,for,O
223,the,O
223,greenhouse,O
223,and,O
223,all,O
223,the,O
223,rest,O
223,of,O
223,it.),O
223,She,O
223,was,O
223,grateful,O
223,to,O
223,them,O
223,for,O
223,laughing,O
223,at,O
223,him.,O
223,"(""How",O
223,many,O
223,pipes,O
223,have,O
223,you,O
223,smoked,O
223,"today,",O
223,Mr.,O
223,"Ramsay?""",O
223,and,O
223,so,O
223,"on),",O
223,till,O
223,he,O
223,seemed,O
223,a,O
223,young,O
223,man;,O
223,a,O
223,man,O
223,very,O
223,attractive,O
223,to,O
223,"women,",O
223,not,O
223,"burdened,",O
223,not,O
223,weighed,O
223,down,O
223,with,O
223,the,O
223,greatness,O
223,of,O
223,his,O
223,labours,O
223,and,O
223,the,O
223,sorrows,O
223,of,O
223,the,O
223,world,O
223,and,O
223,his,O
223,fame,O
223,or,O
223,his,O
223,"failure,",O
223,but,O
223,again,O
223,as,O
223,she,O
223,had,O
223,first,O
223,known,O
223,"him,",O
223,gaunt,O
223,but,O
223,gallant;,O
223,helping,O
223,her,O
223,out,O
223,of,O
223,a,O
223,"boat,",O
223,she,O
223,remembered;,O
223,with,O
223,delightful,O
223,"ways,",O
223,like,O
223,that,O
223,(she,O
223,looked,O
223,at,O
223,"him,",O
223,and,O
223,he,O
223,looked,O
223,astonishingly,O
223,"young,",O
223,teasing,O
223,Minta).,O
223,For,O
223,herself--,O
223,"""Put",O
223,it,O
223,down,O
223,"there,""",O
223,she,O
223,"said,",O
223,helping,O
223,the,O
223,Swiss,O
223,girl,O
223,to,O
223,place,O
223,gently,O
223,before,O
223,her,O
223,the,O
223,huge,O
223,brown,O
223,pot,O
223,in,O
223,which,O
223,was,O
223,the,O
223,BOEUF,O
223,EN,O
223,DAUBE--for,O
223,her,O
223,own,O
223,"part,",O
223,she,O
223,liked,O
223,her,O
223,boobies.,O
223,Paul,O
223,must,O
223,sit,O
223,by,O
223,her.,O
223,She,O
223,had,O
223,kept,O
223,a,O
223,place,O
223,for,O
223,him.,O
223,"Really,",O
223,she,O
223,sometimes,O
223,thought,O
223,she,O
223,liked,O
223,the,O
223,boobies,O
223,best.,O
223,They,O
223,did,O
223,not,O
223,bother,O
223,one,O
223,with,O
223,their,O
223,dissertations.,O
223,How,O
223,much,O
223,they,O
223,"missed,",O
223,after,O
223,"all,",O
223,these,O
223,very,O
223,clever,O
223,men!,O
223,How,O
223,dried,O
223,up,O
223,they,O
223,did,O
223,"become,",O
223,to,O
223,be,O
223,sure.,O
223,There,O
223,was,O
223,"something,",O
223,she,O
223,thought,O
223,as,O
223,he,O
223,sat,O
223,"down,",O
223,very,O
223,charming,O
223,about,O
223,Paul.,O
223,His,O
223,manners,O
223,were,O
223,delightful,O
223,to,O
223,"her,",O
223,and,O
223,his,O
223,sharp,O
223,cut,O
223,nose,O
223,and,O
223,his,O
223,bright,O
223,blue,O
223,eyes.,O
223,He,O
223,was,O
223,so,O
223,considerate.,O
223,Would,O
223,he,O
223,tell,O
223,her--now,O
223,that,O
223,they,O
223,were,O
223,all,O
223,talking,O
223,again--what,O
223,had,O
223,happened?,O
224,"""We",O
224,went,O
224,back,O
224,to,O
224,look,O
224,for,O
224,Minta's,O
224,"brooch,""",O
224,he,O
224,"said,",O
224,sitting,O
224,down,O
224,by,O
224,her.,O
224,"""We""--that",O
224,was,O
224,enough.,O
224,She,O
224,knew,O
224,from,O
224,the,O
224,"effort,",O
224,the,O
224,rise,O
224,in,O
224,his,O
224,voice,O
224,to,O
224,surmount,O
224,a,O
224,difficult,O
224,word,O
224,that,O
224,it,O
224,was,O
224,the,O
224,first,O
224,time,O
224,he,O
224,had,O
224,said,O
224,"""we.""",O
224,"""We",O
224,did,O
224,"this,",O
224,we,O
224,did,O
224,"that.""",O
224,They'll,O
224,say,O
224,that,O
224,all,O
224,their,O
224,"lives,",O
224,she,O
224,"thought,",O
224,and,O
224,an,O
224,exquisite,O
224,scent,O
224,of,O
224,olives,O
224,and,O
224,oil,O
224,and,O
224,juice,O
224,rose,O
224,from,O
224,the,O
224,great,O
224,brown,O
224,dish,O
224,as,O
224,"Marthe,",O
224,with,O
224,a,O
224,little,O
224,"flourish,",O
224,took,O
224,the,O
224,cover,O
224,off.,O
224,The,O
224,cook,O
224,had,O
224,spent,O
224,three,O
224,days,O
224,over,O
224,that,O
224,dish.,O
224,And,O
224,she,O
224,must,O
224,take,O
224,great,O
224,"care,",O
224,Mrs.,O
224,Ramsay,O
224,"thought,",O
224,diving,O
224,into,O
224,the,O
224,soft,O
224,"mass,",O
224,to,O
224,choose,O
224,a,O
224,specially,O
224,tender,O
224,piece,O
224,for,O
224,William,O
224,Bankes.,O
224,And,O
224,she,O
224,peered,O
224,into,O
224,the,O
224,"dish,",O
224,with,O
224,its,O
224,shiny,O
224,walls,O
224,and,O
224,its,O
224,confusion,O
224,of,O
224,savoury,O
224,brown,O
224,and,O
224,yellow,O
224,meats,O
224,and,O
224,its,O
224,bay,O
224,leaves,O
224,and,O
224,its,O
224,"wine,",O
224,and,O
224,"thought,",O
224,This,O
224,will,O
224,celebrate,O
224,the,O
224,occasion,O
224,--a,O
224,curious,O
224,sense,O
224,rising,O
224,in,O
224,"her,",O
224,at,O
224,once,O
224,freakish,O
224,and,O
224,"tender,",O
224,of,O
224,celebrating,O
224,a,O
224,"festival,",O
224,as,O
224,if,O
224,two,O
224,emotions,O
224,were,O
224,called,O
224,up,O
224,in,O
224,"her,",O
224,one,O
224,profound--,O
224,for,O
224,what,O
224,could,O
224,be,O
224,more,O
224,serious,O
224,than,O
224,the,O
224,love,O
224,of,O
224,man,O
224,for,O
224,"woman,",O
224,what,O
224,more,O
224,"commanding,",O
224,more,O
224,"impressive,",O
224,bearing,O
224,in,O
224,its,O
224,bosom,O
224,the,O
224,seeds,O
224,of,O
224,death;,O
224,at,O
224,the,O
224,same,O
224,time,O
224,these,O
224,"lovers,",O
224,these,O
224,people,O
224,entering,O
224,into,O
224,illusion,O
224,glittering,O
224,"eyed,",O
224,must,O
224,be,O
224,danced,O
224,round,O
224,with,O
224,"mockery,",O
224,decorated,O
224,with,O
224,garlands.,O
225,"""It",O
225,is,O
225,a,O
225,"triumph,""",O
225,said,O
225,Mr.,O
225,"Bankes,",O
225,laying,O
225,his,O
225,knife,O
225,down,O
225,for,O
225,a,O
225,moment.,O
225,He,O
225,had,O
225,eaten,O
225,attentively.,O
225,It,O
225,was,O
225,rich;,O
225,it,O
225,was,O
225,tender.,O
225,It,O
225,was,O
225,perfectly,O
225,cooked.,O
225,How,O
225,did,O
225,she,O
225,manage,O
225,these,O
225,things,O
225,in,O
225,the,O
225,depths,O
225,of,O
225,the,O
225,country?,O
225,he,O
225,asked,O
225,her.,O
225,She,O
225,was,O
225,a,O
225,wonderful,O
225,woman.,O
225,All,O
225,his,O
225,"love,",O
225,all,O
225,his,O
225,"reverence,",O
225,had,O
225,returned;,O
225,and,O
225,she,O
225,knew,O
225,it.,O
226,"""It",O
226,is,O
226,a,O
226,French,O
226,recipe,O
226,of,O
226,my,O
226,"grandmother's,""",O
226,said,O
226,Mrs.,O
226,"Ramsay,",O
226,speaking,O
226,with,O
226,a,O
226,ring,O
226,of,O
226,great,O
226,pleasure,O
226,in,O
226,her,O
226,voice.,O
226,Of,O
226,course,O
226,it,O
226,was,O
226,French.,O
226,What,O
226,passes,O
226,for,O
226,cookery,O
226,in,O
226,England,O
226,is,O
226,an,O
226,abomination,O
226,(they,O
226,agreed).,O
226,It,O
226,is,O
226,putting,O
226,cabbages,O
226,in,O
226,water.,O
226,It,O
226,is,O
226,roasting,O
226,meat,O
226,till,O
226,it,O
226,is,O
226,like,O
226,leather.,O
226,It,O
226,is,O
226,cutting,O
226,off,O
226,the,O
226,delicious,O
226,skins,O
226,of,O
226,vegetables.,O
226,"""In",O
226,"which,""",O
226,said,O
226,Mr.,O
226,"Bankes,",O
226,"""all",O
226,the,O
226,virtue,O
226,of,O
226,the,O
226,vegetable,O
226,is,O
226,"contained.""",O
226,And,O
226,the,O
226,"waste,",O
226,said,O
226,Mrs.,O
226,Ramsay.,O
226,A,O
226,whole,O
226,French,O
226,family,O
226,could,O
226,live,O
226,on,O
226,what,O
226,an,O
226,English,O
226,cook,O
226,throws,O
226,away.,O
226,Spurred,O
226,on,O
226,by,O
226,her,O
226,sense,O
226,that,O
226,William's,O
226,affection,O
226,had,O
226,come,O
226,back,O
226,to,O
226,"her,",O
226,and,O
226,that,O
226,everything,O
226,was,O
226,all,O
226,right,O
226,"again,",O
226,and,O
226,that,O
226,her,O
226,suspense,O
226,was,O
226,"over,",O
226,and,O
226,that,O
226,now,O
226,she,O
226,was,O
226,free,O
226,both,O
226,to,O
226,triumph,O
226,and,O
226,to,O
226,"mock,",O
226,she,O
226,"laughed,",O
226,she,O
226,"gesticulated,",O
226,till,O
226,Lily,O
226,"thought,",O
226,How,O
226,"childlike,",O
226,how,O
226,absurd,O
226,she,O
226,"was,",O
226,sitting,O
226,up,O
226,there,O
226,with,O
226,all,O
226,her,O
226,beauty,O
226,opened,O
226,again,O
226,in,O
226,"her,",O
226,talking,O
226,about,O
226,the,O
226,skins,O
226,of,O
226,vegetables.,O
226,There,O
226,was,O
226,something,O
226,frightening,O
226,about,O
226,her.,O
226,She,O
226,was,O
226,irresistible.,O
226,Always,O
226,she,O
226,got,O
226,her,O
226,own,O
226,way,O
226,in,O
226,the,O
226,"end,",O
226,Lily,O
226,thought.,O
226,Now,O
226,she,O
226,had,O
226,brought,O
226,this,O
226,off--Paul,O
226,and,O
226,"Minta,",O
226,one,O
226,might,O
226,"suppose,",O
226,were,O
226,engaged.,O
226,Mr.,O
226,Bankes,O
226,was,O
226,dining,O
226,here.,O
226,She,O
226,put,O
226,a,O
226,spell,O
226,on,O
226,them,O
226,"all,",O
226,by,O
226,"wishing,",O
226,so,O
226,"simply,",O
226,so,O
226,"directly,",O
226,and,O
226,Lily,O
226,contrasted,O
226,that,O
226,abundance,O
226,with,O
226,her,O
226,own,O
226,poverty,O
226,of,O
226,"spirit,",O
226,and,O
226,supposed,O
226,that,O
226,it,O
226,was,O
226,partly,O
226,that,O
226,belief,O
226,(for,O
226,her,O
226,face,O
226,was,O
226,all,O
226,lit,O
226,up--without,O
226,looking,O
226,"young,",O
226,she,O
226,looked,O
226,radiant),O
226,in,O
226,this,O
226,"strange,",O
226,this,O
226,terrifying,O
226,"thing,",O
226,which,O
226,made,O
226,Paul,O
226,"Rayley,",O
226,sitting,O
226,at,O
226,her,O
226,"side,",O
226,all,O
226,of,O
226,a,O
226,"tremor,",O
226,yet,O
226,"abstract,",O
226,"absorbed,",O
226,silent.,O
226,Mrs.,O
226,"Ramsay,",O
226,Lily,O
226,"felt,",O
226,as,O
226,she,O
226,talked,O
226,about,O
226,the,O
226,skins,O
226,of,O
226,"vegetables,",O
226,exalted,O
226,"that,",O
226,worshipped,O
226,that;,O
226,held,O
226,her,O
226,hands,O
226,over,O
226,it,O
226,to,O
226,warm,O
226,"them,",O
226,to,O
226,protect,O
226,"it,",O
226,and,O
226,"yet,",O
226,having,O
226,brought,O
226,it,O
226,all,O
226,"about,",O
226,somehow,O
226,"laughed,",O
226,led,O
226,her,O
226,"victims,",O
226,Lily,O
226,"felt,",O
226,to,O
226,the,O
226,altar.,O
226,It,O
226,came,O
226,over,O
226,her,O
226,too,O
226,now--the,O
226,"emotion,",O
226,the,O
226,"vibration,",O
226,of,O
226,love.,O
226,How,O
226,inconspicuous,O
226,she,O
226,felt,O
226,herself,O
226,by,O
226,Paul's,O
226,side!,O
226,"He,",O
226,"glowing,",O
226,burning;,O
226,"she,",O
226,"aloof,",O
226,satirical;,O
226,"he,",O
226,bound,O
226,for,O
226,adventure;,O
226,"she,",O
226,moored,O
226,to,O
226,the,O
226,shore;,O
226,"he,",O
226,"launched,",O
226,incautious;,O
226,she,O
226,"solitary,",O
226,left,O
226,"out--and,",O
226,ready,O
226,to,O
226,implore,O
226,a,O
226,"share,",O
226,if,O
226,it,O
226,were,O
226,a,O
226,"disaster,",O
226,in,O
226,his,O
226,"disaster,",O
226,she,O
226,said,O
226,shyly:,O
227,"""When",O
227,did,O
227,Minta,O
227,lose,O
227,her,O
227,"brooch?""",O
228,He,O
228,smiled,O
228,the,O
228,most,O
228,exquisite,O
228,"smile,",O
228,veiled,O
228,by,O
228,"memory,",O
228,tinged,O
228,by,O
228,dreams.,O
228,He,O
228,shook,O
228,his,O
228,head.,O
228,"""On",O
228,the,O
228,"beach,""",O
228,he,O
228,said.,O
229,"""I'm",O
229,going,O
229,to,O
229,find,O
229,"it,""",O
229,he,O
229,"said,",O
229,"""I'm",O
229,getting,O
229,up,O
229,"early.""",O
229,This,O
229,being,O
229,kept,O
229,secret,O
229,from,O
229,"Minta,",O
229,he,O
229,lowered,O
229,his,O
229,"voice,",O
229,and,O
229,turned,O
229,his,O
229,eyes,O
229,to,O
229,where,O
229,she,O
229,"sat,",O
229,"laughing,",O
229,beside,O
229,Mr.,O
229,Ramsay.,O
230,Lily,O
230,wanted,O
230,to,O
230,protest,O
230,violently,O
230,and,O
230,outrageously,O
230,her,O
230,desire,O
230,to,O
230,help,O
230,"him,",O
230,envisaging,O
230,how,O
230,in,O
230,the,O
230,dawn,O
230,on,O
230,the,O
230,beach,O
230,she,O
230,would,O
230,be,O
230,the,O
230,one,O
230,to,O
230,pounce,O
230,on,O
230,the,O
230,brooch,O
230,half-hidden,O
230,by,O
230,some,O
230,"stone,",O
230,and,O
230,thus,O
230,herself,O
230,be,O
230,included,O
230,among,O
230,the,O
230,sailors,O
230,and,O
230,adventurers.,O
230,But,O
230,what,O
230,did,O
230,he,O
230,reply,O
230,to,O
230,her,O
230,offer?,O
230,She,O
230,actually,O
230,said,O
230,with,O
230,an,O
230,emotion,O
230,that,O
230,she,O
230,seldom,O
230,let,O
230,"appear,",O
230,"""Let",O
230,me,O
230,come,O
230,with,O
230,"you,""",O
230,and,O
230,he,O
230,laughed.,O
230,He,O
230,meant,O
230,yes,O
230,or,O
230,no--,O
230,either,O
230,perhaps.,O
230,But,O
230,it,O
230,was,O
230,not,O
230,his,O
230,meaning--it,O
230,was,O
230,the,O
230,odd,O
230,chuckle,O
230,he,O
230,"gave,",O
230,as,O
230,if,O
230,he,O
230,had,O
230,"said,",O
230,Throw,O
230,yourself,O
230,over,O
230,the,O
230,cliff,O
230,if,O
230,you,O
230,"like,",O
230,I,O
230,don't,O
230,care.,O
230,He,O
230,turned,O
230,on,O
230,her,O
230,cheek,O
230,the,O
230,heat,O
230,of,O
230,"love,",O
230,its,O
230,"horror,",O
230,its,O
230,"cruelty,",O
230,its,O
230,unscrupulosity.,O
230,It,O
230,scorched,O
230,"her,",O
230,and,O
230,"Lily,",O
230,looking,O
230,at,O
230,"Minta,",O
230,being,O
230,charming,O
230,to,O
230,Mr.,O
230,Ramsay,O
230,at,O
230,the,O
230,other,O
230,end,O
230,of,O
230,the,O
230,"table,",O
230,flinched,O
230,for,O
230,her,O
230,exposed,O
230,to,O
230,these,O
230,"fangs,",O
230,and,O
230,was,O
230,thankful.,O
230,For,O
230,at,O
230,any,O
230,"rate,",O
230,she,O
230,said,O
230,to,O
230,"herself,",O
230,catching,O
230,sight,O
230,of,O
230,the,O
230,salt,O
230,cellar,O
230,on,O
230,the,O
230,"pattern,",O
230,she,O
230,need,O
230,not,O
230,"marry,",O
230,thank,O
230,Heaven:,O
230,she,O
230,need,O
230,not,O
230,undergo,O
230,that,O
230,degradation.,O
230,She,O
230,was,O
230,saved,O
230,from,O
230,that,O
230,dilution.,O
230,She,O
230,would,O
230,move,O
230,the,O
230,tree,O
230,rather,O
230,more,O
230,to,O
230,the,O
230,middle.,O
231,Such,O
231,was,O
231,the,O
231,complexity,O
231,of,O
231,things.,O
231,For,O
231,what,O
231,happened,O
231,to,O
231,"her,",O
231,especially,O
231,staying,O
231,with,O
231,the,O
231,"Ramsays,",O
231,was,O
231,to,O
231,be,O
231,made,O
231,to,O
231,feel,O
231,violently,O
231,two,O
231,opposite,O
231,things,O
231,at,O
231,the,O
231,same,O
231,time;,O
231,that's,O
231,what,O
231,you,O
231,"feel,",O
231,was,O
231,one;,O
231,that's,O
231,what,O
231,I,O
231,"feel,",O
231,was,O
231,the,O
231,"other,",O
231,and,O
231,then,O
231,they,O
231,fought,O
231,together,O
231,in,O
231,her,O
231,"mind,",O
231,as,O
231,now.,O
231,It,O
231,is,O
231,so,O
231,"beautiful,",O
231,so,O
231,"exciting,",O
231,this,O
231,"love,",O
231,that,O
231,I,O
231,tremble,O
231,on,O
231,the,O
231,verge,O
231,of,O
231,"it,",O
231,and,O
231,"offer,",O
231,quite,O
231,out,O
231,of,O
231,my,O
231,own,O
231,"habit,",O
231,to,O
231,look,O
231,for,O
231,a,O
231,brooch,O
231,on,O
231,a,O
231,beach;,O
231,also,O
231,it,O
231,is,O
231,the,O
231,"stupidest,",O
231,the,O
231,most,O
231,barbaric,O
231,of,O
231,human,O
231,"passions,",O
231,and,O
231,turns,O
231,a,O
231,nice,O
231,young,O
231,man,O
231,with,O
231,a,O
231,profile,O
231,like,O
231,a,O
231,gem's,O
231,(Paul's,O
231,was,O
231,exquisite),O
